PhraseId,Sentiment
96379,2
98091,3
131392,1
100641,1
113084,3
135898,2
119585,2
92852,4
139412,1
120071,2
66201,2
111735,2
66822,1
154467,2
137576,1
66820,1
68725,2
141145,3
73296,2
117743,2
13467,2
59209,3
41375,3
43610,2
108217,3
5844,2
143649,1
129455,2
70061,3
152235,3
151751,1
136916,2
120034,2
73710,3
103591,3
8399,2
7521,2
41522,2
91477,1
90182,3
89593,2
62870,3
77140,3
140292,2
113996,2
69741,2
40965,3
124014,2
147836,2
95249,2
107528,1
831,3
118578,2
67632,2
77440,2
123399,2
102298,2
63364,2
142466,4
7029,2
12884,2
126340,2
121193,2
153484,2
109289,4
122345,2
41661,2
136936,3
124442,3
38505,3
63689,2
98320,2
42507,2
5542,1
143419,2
147324,2
11672,2
68059,2
67537,2
119832,3
57450,2
104509,2
152928,2
52448,3
90493,2
108897,2
114284,1
91616,2
40288,3
87152,2
118864,2
129579,2
119515,2
49711,2
75778,2
148816,2
50442,3
134345,2
95891,2
3297,2
113251,3
37287,2
143691,2
20922,2
89391,2
565,2
145884,2
26751,2
3803,2
3074,2
48682,2
10937,2
129825,2
120249,2
54243,2
62855,2
31597,2
126578,2
127580,2
48125,2
60732,2
3837,2
83782,2
58345,1
3234,2
88456,2
124789,2
102601,2
22258,1
17163,2
10050,2
84057,1
42839,2
79337,2
42970,3
65003,2
99533,3
80,3
446,4
51491,4
105674,2
115202,2
76251,2
37802,3
45454,2
22507,3
51411,1
125253,2
18046,2
135076,2
108169,2
1896,2
21672,2
118975,2
82354,2
645,2
79283,3
127070,2
140278,2
84537,1
28972,2
65758,2
123029,2
114951,3
148708,2
36041,3
92468,2
76385,2
119408,3
109852,3
122824,3
26501,1
139058,1
108763,1
143783,1
66824,2
95603,2
46967,3
146037,2
67766,1
102597,1
74444,2
113898,2
60678,2
124669,3
97176,3
44046,2
21437,3
93127,1
58564,3
93195,2
78424,3
55761,2
4860,1
152710,2
155229,2
148104,2
63032,1
140231,4
27999,2
39732,2
48045,2
5707,2
32222,2
2041,2
90087,2
83233,1
61922,2
79066,2
153903,2
95961,3
19730,2
112673,2
154255,1
47791,2
147660,2
50920,2
155754,2
151045,2
56379,2
39547,2
91019,2
96859,2
81960,2
12677,2
19126,2
12230,3
130882,2
138699,1
139107,2
143141,2
90206,3
31671,3
126453,1
2730,2
121789,3
17696,2
16392,2
89442,1
98477,2
82883,2
132254,2
65736,4
126537,2
34819,2
7256,2
88780,2
135263,3
56768,3
132510,2
154016,3
144628,2
3801,2
42519,2
145357,2
112295,2
29412,2
88102,2
51029,2
74152,1
90959,2
39361,2
147667,2
30968,2
24333,2
150854,4
59626,1
80208,2
88822,2
126998,3
38340,2
93218,2
136472,2
88926,2
11543,2
58501,2
56303,2
19853,2
22584,3
31244,2
42636,2
34069,2
10432,2
146541,2
76204,2
26627,2
155191,2
44595,2
111692,2
33706,2
155655,1
117294,2
104285,2
91295,2
46356,2
53314,2
103581,1
100479,2
109472,1
119092,2
143168,3
35348,2
139360,2
36069,2
21166,3
49823,3
107625,3
95976,2
20136,2
887,2
109937,2
12982,2
112160,2
75004,1
87135,2
38487,2
108106,2
119055,3
131286,2
118482,2
49449,2
68028,2
74378,2
93931,2
14525,2
113976,3
13280,3
80408,2
15985,2
128513,2
106316,2
73426,2
18599,2
24272,3
46082,2
134568,2
103788,2
45083,2
129218,1
135170,1
132187,2
141525,2
106345,2
146142,1
5749,3
98578,2
46919,2
140326,2
76618,3
94850,2
89755,2
62985,3
122490,2
92612,2
85697,2
11674,2
69774,2
6324,2
144122,3
141414,3
145926,3
122301,2
47678,2
58325,2
40203,2
4205,2
55378,3
17532,2
116887,2
146636,1
9096,2
41833,2
85151,2
42390,2
123502,2
26710,2
42951,2
28623,3
55349,2
73929,3
59715,2
125426,2
109202,2
148725,2
14160,2
74880,2
3002,3
81056,2
41640,2
137301,3
97623,3
147270,2
106437,2
66788,1
8220,3
84489,2
30547,2
95294,1
29927,2
94247,2
108871,2
15947,3
146900,2
95500,2
84865,2
21033,2
85829,2
30813,2
127273,2
108508,2
38902,2
64461,2
132074,2
93043,2
76366,2
29816,2
103223,3
121857,2
129804,2
17497,2
876,2
56324,2
57362,2
52309,2
98872,2
41810,2
82737,2
102792,2
106941,3
63584,2
94802,2
119831,3
73554,2
59464,2
25507,3
124602,2
51608,2
37921,3
72863,2
146507,2
46205,2
16832,2
153286,4
101804,1
95087,3
75283,3
113383,2
91772,2
51368,2
68733,2
17407,3
2658,3
130939,1
34707,2
31596,2
17189,2
108744,2
78158,2
79737,3
149633,2
25732,2
150487,2
130970,2
42005,2
54898,2
135500,1
11132,2
144239,2
124644,2
127584,2
53813,2
23091,2
151983,2
135835,2
62672,2
63438,2
102059,2
150686,3
139820,2
146846,2
76782,2
155854,2
94324,1
107512,2
29958,2
28022,2
66846,2
120080,2
46594,2
51405,2
51337,2
138141,2
40112,2
31709,2
148411,4
56207,2
144718,2
79646,2
105130,3
17360,3
45765,1
105299,2
40738,2
74879,2
28385,3
5772,3
149083,2
52650,2
86264,2
68842,2
153107,2
142789,2
140647,3
17124,2
96150,3
62665,3
97791,2
52145,3
65341,2
6032,2
66580,2
62445,2
70883,2
3130,2
51324,3
80980,2
13680,2
99328,3
119920,2
131334,2
96482,2
33409,2
72511,2
126552,2
126461,2
129406,2
7833,4
6101,2
153645,3
44464,3
110000,2
58611,2
64302,2
53001,2
126780,3
42567,3
81800,2
15819,3
86780,2
98441,4
112012,2
9799,3
100864,2
66369,2
8029,2
63890,2
103275,3
75057,2
77827,2
132072,2
47475,2
102067,2
41760,2
84223,1
8594,2
46136,2
136481,2
118133,2
87281,1
124903,1
53963,3
34758,2
19052,2
33009,2
110198,2
14767,2
52832,2
148297,2
127156,2
58083,2
75534,2
38114,2
66358,2
57461,2
84857,2
87045,2
105074,2
27760,1
38550,2
145930,4
107499,2
136740,2
472,2
29669,3
128755,1
50043,3
103700,2
110166,2
138987,3
83800,3
79400,2
51067,2
84522,2
67942,2
110242,2
139501,2
151747,2
43158,2
29117,2
143605,2
43350,2
111708,3
78308,2
124034,4
124213,3
117246,2
101286,2
3096,2
84490,2
146985,3
61502,2
43923,3
80381,2
143943,3
77552,2
119760,2
137217,4
83014,2
62306,3
2652,2
132110,2
83251,2
84929,2
83528,2
26889,2
144546,2
27268,1
76998,2
3618,2
94739,2
31811,1
66717,1
150733,2
28686,2
93017,2
39054,2
91873,2
26702,2
92589,1
138349,3
99402,3
88054,3
14475,2
60098,2
33098,2
9287,2
70480,2
40246,4
31539,2
37763,2
17521,3
42799,3
35956,2
30688,2
13823,3
137969,2
32241,3
48498,1
29338,2
125946,1
8223,3
1092,2
65487,1
66732,2
87979,2
101319,2
100384,2
61844,2
63776,2
79894,3
48497,1
61762,3
135114,1
109181,2
16707,2
84199,2
88347,2
7048,1
58144,2
59598,2
62569,2
59072,2
21550,2
114476,2
58228,2
82801,2
54264,1
140910,2
9279,2
42961,2
132871,4
58254,2
79891,2
90696,2
136246,3
19213,2
38184,2
105246,2
126313,3
128246,2
3634,2
119326,2
113925,2
115859,1
66575,2
77916,2
28597,2
32462,2
16315,2
127206,3
39457,2
29589,2
78412,3
130260,2
7824,2
40147,2
15208,2
130962,2
82760,2
132219,2
35883,2
94575,2
81501,2
66752,2
105935,3
120723,3
12753,2
144389,1
113520,2
89150,1
104355,2
50169,1
91606,2
56943,2
31299,1
9986,1
84015,2
28074,2
100598,1
82241,2
5039,1
92209,2
106632,2
28891,2
63781,2
35985,4
81357,2
123501,2
70898,2
106368,2
47681,2
139062,3
106478,0
907,2
131532,1
63952,2
151222,2
130107,4
75913,2
56530,2
113242,3
153255,2
131900,3
133026,2
63235,2
59614,2
139567,2
55838,2
115978,2
117759,4
116025,2
86934,2
75874,1
69592,3
97196,2
69419,2
71545,2
2531,1
122092,2
113270,2
116258,2
89556,2
66295,2
100712,2
70779,2
146745,2
69273,2
10133,3
124174,3
69653,2
116326,2
59794,2
49209,3
90762,3
74623,2
54659,3
100819,2
72922,0
48336,2
136737,2
82485,1
47904,1
71106,2
44302,3
30879,2
14115,2
48519,2
150283,2
113681,2
128147,2
4244,2
44626,2
74305,2
81903,2
32239,3
51052,1
21213,2
148574,2
43611,2
77344,3
95523,1
130269,3
119688,2
92854,2
149821,1
121221,3
45627,0
134156,1
143817,1
60032,2
64123,2
137695,2
144561,2
132087,3
76391,3
117403,2
74418,3
131055,2
95051,2
138290,2
8944,2
53961,2
57544,2
140176,3
133498,2
133949,2
144030,2
1026,2
96489,1
138661,2
132168,2
56456,2
124338,2
20960,3
86820,1
65999,2
132411,2
126818,2
91257,2
85778,2
82106,2
94583,2
119782,2
154315,2
31485,2
48205,3
7877,2
38052,3
93173,2
22256,2
32582,2
36481,3
44387,2
66794,1
31303,2
65363,2
83595,1
135715,2
149783,1
16650,2
107190,2
12869,2
117313,3
116092,3
136445,2
91975,2
124617,2
83378,3
5767,2
47944,2
155641,2
51390,2
146429,2
121772,2
91698,2
80994,2
66153,3
154208,2
150812,2
75747,3
57107,2
29755,2
27481,2
66169,2
119165,3
149491,2
100937,2
7285,3
14055,2
74087,3
1847,2
39383,2
95224,3
85301,2
44403,3
127693,2
7529,2
74474,2
11831,2
15737,2
53997,2
471,2
136391,3
53690,1
99823,2
103162,2
137449,2
86638,2
48569,2
75620,3
54189,2
153731,2
65189,3
122792,3
56741,3
8852,2
137828,4
137984,3
121709,2
110397,1
154965,2
154130,2
44146,2
58102,2
116783,3
70288,3
9925,2
91964,2
133541,2
113315,2
90664,3
90640,2
149999,2
88361,3
45398,2
1420,2
124941,3
112546,2
115304,2
1719,3
2418,2
98439,2
14281,1
5016,2
123761,1
92382,2
68772,2
53359,2
8656,2
150637,2
60882,2
15416,2
74408,2
122397,2
120472,3
45816,2
125710,1
58749,1
33160,2
149483,2
156051,2
108677,3
70227,0
30807,2
153520,2
100802,2
53763,2
127207,3
123862,1
115826,1
58603,2
104072,2
94574,2
53726,2
80496,2
44119,2
68366,2
19742,2
150264,2
85169,2
26380,2
7413,2
32191,2
146574,2
74331,1
108122,2
8806,2
87217,2
57271,2
46880,2
120384,3
140196,2
132185,2
6668,2
101497,3
92818,2
13733,2
83289,3
104370,2
81415,2
135457,2
44411,2
40988,1
114397,2
153014,2
71731,2
115545,2
128395,3
155551,2
71929,2
62869,3
68194,2
76928,2
53361,3
41075,2
93936,2
149265,2
116322,2
77490,3
8046,2
73735,2
142213,2
84793,2
117148,2
144284,2
67853,2
97192,2
144808,1
129144,2
30224,2
28642,2
100185,2
19218,2
104499,2
31103,2
61305,3
14045,2
153192,2
118824,3
73363,2
149960,3
136213,1
80155,1
21111,3
21446,3
138558,2
134966,1
54631,3
53403,3
126452,1
90576,2
33779,2
39831,3
110973,2
109270,2
68089,2
119388,2
83875,2
28713,2
120977,4
128791,2
12685,2
117228,2
8842,2
62316,2
64344,2
60220,2
98061,3
70121,1
100071,1
31178,2
114851,1
2015,1
40708,1
118270,3
24970,2
110526,2
52299,2
25229,2
117389,0
19840,2
104221,2
2112,3
65836,2
69609,3
155724,3
90619,1
103343,2
32279,2
58509,1
74204,2
144197,2
16046,2
117563,3
126573,2
133658,3
15962,2
57140,2
121601,2
80752,1
84551,2
23451,2
35511,2
123860,1
83437,2
102699,2
128055,3
9123,2
56891,2
59509,2
151916,2
64980,1
105946,2
137946,2
69120,2
133930,2
148307,2
76220,2
111610,2
80865,2
19108,2
55795,1
116381,1
91809,2
6049,2
134915,2
79658,2
148194,3
134125,2
60952,2
123482,2
103193,1
58931,2
54844,2
78693,3
14600,3
131595,1
36725,2
150880,2
44193,2
4256,2
153821,3
110590,2
113457,1
130612,2
1388,2
5419,2
9673,3
27091,3
149523,3
35057,2
129008,3
63483,2
14890,2
49045,2
99480,1
114112,2
121679,2
5825,2
27759,1
35770,2
131601,1
113241,3
107902,1
64161,2
119609,3
35971,2
30465,2
97095,2
118707,2
27648,2
69282,2
94624,2
131679,2
113709,2
116956,2
68435,2
55408,2
142419,3
55081,3
153971,1
85072,2
83355,2
155715,2
146006,1
21681,4
83697,2
97756,2
49014,2
105631,2
59198,3
124010,2
73797,1
87814,2
103330,2
56344,2
70539,2
124216,1
101737,1
26571,3
129070,2
19425,2
110869,2
94546,2
13817,2
100612,2
89312,2
25612,2
47147,3
36691,2
136837,0
107240,2
152377,2
55165,2
149404,2
45131,2
142394,1
31373,2
101276,2
27364,2
9898,2
82955,2
64852,3
3169,1
64317,2
80997,2
82973,2
114896,2
68136,2
34633,2
136531,2
27395,2
3023,2
92503,2
151668,2
50481,1
15115,1
149494,1
14238,2
20916,2
55961,2
18199,3
139152,2
1808,2
65175,2
51779,2
105276,2
19571,2
95725,2
133908,1
78646,2
68653,2
153875,2
43273,2
134187,2
52772,2
135198,2
135924,1
53718,2
131453,2
39916,2
132564,3
110586,2
127283,3
586,2
75379,2
43570,2
151373,2
31907,2
82877,3
69786,2
35959,2
5833,1
149435,3
17196,2
95493,2
122622,2
76787,2
46453,2
83000,2
98231,2
67258,2
120735,3
43709,3
101466,1
113801,2
6299,2
100689,2
141798,2
130549,1
31466,2
54748,2
13494,2
24002,3
15783,3
24012,1
71512,4
79546,2
45536,2
150913,2
48550,2
38501,3
149018,2
102441,2
103009,1
69589,3
118436,3
45981,2
78545,2
63117,2
16796,1
85773,2
79679,2
11308,2
12339,2
145645,2
47620,2
17314,2
142297,2
149203,1
147704,2
111632,2
63686,3
76633,2
57363,2
147905,2
39894,2
116321,2
86933,2
91014,2
149619,2
87002,1
91323,3
77638,2
27551,2
31959,2
52696,2
22036,2
39585,2
92785,2
125810,2
87105,1
19556,1
25020,1
56223,2
107232,2
1499,2
152162,2
13885,3
80274,2
26585,2
27107,3
45865,3
133909,2
56963,2
101406,2
143295,2
15652,2
83571,3
56358,2
86672,2
125994,1
38885,3
126026,2
80702,2
97924,2
147919,1
31048,3
99471,3
68875,2
119302,2
72230,2
100661,2
77757,1
62687,2
48522,2
90951,3
125622,2
121712,3
81583,2
60332,2
87988,2
31403,2
87012,1
41797,2
119759,2
17613,3
125018,2
115855,2
58747,2
24115,2
48358,2
74938,2
136113,2
138191,4
88262,2
64113,2
81609,2
7417,2
118191,2
102528,2
52936,2
55564,1
92668,2
58059,1
104570,2
139212,2
30095,2
120074,4
55624,3
71,3
20363,4
117917,2
89185,2
56121,1
41926,2
135920,3
17325,2
98721,1
122589,2
142605,2
128110,2
120633,2
70838,3
143884,2
62284,2
44735,2
99436,2
93573,2
152229,2
94250,2
116582,1
116020,2
64154,2
85174,2
64012,2
112122,2
132387,2
27835,2
145120,2
27247,2
71901,2
576,2
94867,1
83341,1
127647,2
13304,3
105189,2
111581,2
126671,2
80839,2
135099,2
137448,2
84708,2
56885,2
75474,2
2104,2
3396,2
148706,2
74516,1
131160,2
90143,2
67847,2
115884,1
25857,2
31312,2
122369,3
23184,2
57067,2
109100,2
13388,3
104253,2
78411,3
19035,0
84328,2
22544,4
94943,2
18597,2
118010,2
95733,2
134780,3
128135,2
29162,2
77343,3
127021,2
62208,3
60449,1
50832,3
141853,2
38379,2
123345,1
84447,1
125878,2
59477,2
152449,2
1523,2
39101,2
149354,2
112633,2
97650,1
27984,2
120875,2
104012,2
51146,2
92217,3
151485,2
30083,2
49141,2
13565,3
12271,2
33253,3
83857,2
93250,2
103619,3
20800,2
148794,3
3615,2
86905,2
123848,2
152290,2
107608,2
128828,2
55968,4
81812,2
70133,2
105816,2
24,2
1442,2
92167,2
132062,2
102373,1
54212,2
91101,2
138944,2
16815,2
25190,2
16087,3
153402,2
83897,2
23240,2
113161,1
111082,2
26805,2
66242,2
12916,2
19519,2
148077,2
71529,2
79547,2
22637,2
10903,2
138130,2
101708,1
75459,2
80943,2
111137,2
97624,3
51851,2
36299,2
34446,2
15571,2
3904,2
148253,2
49500,2
64359,2
27580,2
92734,2
65322,2
142011,3
104487,2
62142,2
23220,1
62976,3
134623,2
134174,2
89547,2
137169,1
126919,2
105502,2
9670,3
22783,2
37361,2
105722,2
148113,2
39413,2
987,2
89348,1
805,2
20106,2
51850,2
94623,1
148881,2
62801,1
136635,2
37285,2
14006,2
83247,2
124441,2
37772,2
96510,2
32577,2
69512,2
116058,2
82092,2
58276,2
130691,2
152606,2
105707,2
59576,2
52923,2
132073,2
20770,2
29138,3
85342,2
12830,2
131449,2
142476,2
66119,2
61715,2
4658,2
47264,2
69975,3
65500,2
95122,1
6844,1
6245,2
75645,1
85150,2
80455,2
106982,2
116045,3
51466,3
31825,1
16886,1
56087,3
61251,2
143467,3
19469,2
71597,2
29773,2
72845,3
103951,3
123882,2
63807,3
56465,2
2710,2
131993,2
26722,3
146670,3
21093,2
101435,2
154871,1
52575,3
101404,2
79538,2
57598,2
32856,2
103185,2
4125,2
40017,2
77131,1
137678,2
32272,3
56702,2
149015,1
142087,3
89095,2
29627,2
117245,2
147313,2
108129,2
50159,3
140535,2
2045,2
149185,1
50824,3
31004,0
139315,2
129734,2
105841,2
45895,2
82899,2
126251,2
28894,1
155984,3
61289,2
60799,3
144281,2
75917,2
139560,2
95007,2
95217,2
54624,2
146638,1
128409,2
57768,2
144174,2
17976,3
14618,3
66696,2
65804,2
151757,2
86002,2
81925,2
107794,2
6813,1
127245,2
124160,2
799,2
2650,2
92181,3
32866,2
8487,2
84101,2
77295,2
136697,2
31411,3
65630,2
147330,3
70407,3
145495,2
101780,1
73095,1
40873,2
63704,1
148175,3
990,2
64760,2
109495,2
13776,2
56831,1
84771,2
155533,2
52292,2
49847,2
28355,2
141613,2
145055,2
102243,2
109011,2
60576,3
154002,2
129619,2
34291,1
59930,2
92930,2
121727,1
75635,1
54135,2
38602,2
41903,2
68033,2
25643,2
26410,2
105823,2
113940,3
48121,2
49948,2
47394,2
116781,3
88676,2
106070,1
147779,2
49291,2
147665,2
143020,3
27889,2
132103,2
80934,2
149012,2
107380,3
95764,2
102574,1
111289,2
70749,2
42796,2
22081,2
153327,3
103440,1
5142,3
98999,2
76136,2
144133,2
31565,2
7439,2
152338,1
117656,3
137108,2
147200,2
70106,2
63385,2
32884,2
133609,2
28135,2
29439,2
118077,3
152110,3
84966,2
24470,2
31464,1
21118,2
67637,2
14129,3
52012,4
155965,2
71594,2
130563,2
76840,3
60061,3
154742,3
131671,2
97343,2
133280,2
48628,1
125805,2
35001,2
126295,2
77125,1
20087,2
106101,3
99248,3
20353,1
17990,2
149581,2
84961,2
123408,2
135669,3
7188,2
151977,3
32042,2
86195,1
51449,2
61855,2
110121,3
32547,2
118590,2
99915,1
8881,2
43390,1
133020,2
134303,3
94313,2
118774,2
49088,2
30460,2
75972,2
122982,1
89903,2
64769,2
147561,2
136022,2
121144,2
90557,2
9731,2
108918,2
92671,2
37263,3
85514,2
68860,2
143745,3
34463,2
61215,2
152529,2
133011,1
121617,2
57456,2
97504,2
62318,2
136327,2
46313,2
144221,2
119085,2
44988,2
154078,3
109224,2
79231,2
74592,3
153636,2
100916,3
37135,3
89109,2
63489,3
132135,2
152993,2
150027,1
74366,2
28633,2
153421,2
57967,3
14248,2
20971,2
18879,2
44976,2
73294,2
149555,2
131892,2
36917,2
147427,2
107014,2
61960,2
110120,3
6822,2
14551,3
118922,2
124703,1
9431,2
71157,0
21982,2
134224,2
22376,2
84047,2
125766,2
18534,3
68004,2
114003,3
82406,1
112016,2
102367,2
16368,3
84102,2
131378,2
31079,2
141730,2
20410,2
143847,2
91220,2
153492,2
44456,3
60316,3
11573,3
112729,2
86635,2
39276,2
72388,2
102382,1
32996,2
12128,2
25581,1
77405,2
145197,2
66090,2
102737,3
86197,2
44718,2
122494,2
29293,1
145521,2
59285,2
41369,3
66780,3
108646,2
116997,2
152266,2
55638,4
91314,2
122655,2
135458,2
91651,2
67888,3
129791,3
9517,2
77588,2
44732,2
22497,2
121268,2
111453,3
103008,2
153337,2
70575,1
100834,2
66306,2
135083,2
116433,1
53236,3
149995,2
101185,2
143526,2
77192,2
123159,1
127352,1
54104,1
9453,2
75209,2
56392,4
85865,1
132482,2
142633,3
7508,2
78704,2
62681,2
136196,2
61018,2
138839,1
54405,2
86683,2
50583,2
91130,2
10875,2
43967,4
27408,2
34804,3
63051,2
136419,2
81899,2
99997,2
36326,2
89029,1
126607,3
52290,3
133487,3
103287,2
104251,2
119006,2
126423,2
89276,1
44028,2
43264,2
70821,2
140171,1
90938,3
127079,3
148836,2
7834,2
68082,2
50858,2
102081,2
20948,2
36790,1
68237,2
58790,2
11027,2
124650,2
123518,2
41503,2
75909,2
129256,2
90510,3
65970,2
7059,2
6389,2
12125,2
153510,3
150201,2
31427,2
154581,2
57728,1
70703,2
91895,2
112539,3
136793,2
75169,2
70783,1
2482,1
1255,2
82994,3
131448,3
99560,2
71471,3
68856,3
93063,2
87312,2
24174,2
84349,2
136218,1
72421,3
126727,3
15502,3
91148,2
20119,2
131805,2
73488,2
15514,1
109191,2
75914,2
101630,2
54768,2
128171,2
18537,3
99020,2
124553,2
66138,2
152426,3
118093,2
74926,2
99917,1
112339,2
56467,1
62110,2
154956,2
4069,2
117449,2
75538,2
142655,2
101180,3
133415,2
153004,2
28400,3
74251,1
154829,4
54049,1
26096,2
147460,2
43045,2
116286,2
123486,2
107823,2
46972,3
85263,3
38744,2
26525,2
88272,2
131604,2
84170,2
34427,4
13742,3
62777,3
113304,3
11385,2
121766,2
126557,1
46138,2
10494,2
128971,1
110237,2
59391,2
29159,2
42038,2
131920,2
113544,2
50640,3
98140,2
79451,2
150881,3
118810,3
11762,3
108462,3
69149,2
137178,2
59986,2
19380,1
122613,2
116692,2
27086,3
47922,2
85511,2
61496,3
117453,2
93583,2
115362,2
112557,2
82693,3
29248,2
91248,2
147695,2
36817,3
106059,2
94494,2
81343,1
27631,2
126406,3
33335,3
70630,2
66498,2
38274,2
126879,2
87385,3
18595,2
62726,2
147890,2
67529,2
62829,2
39749,3
62004,2
66239,2
70005,2
47465,2
114451,2
4315,2
138047,2
114990,2
91117,2
102921,2
21762,2
150494,2
115308,3
121950,1
141585,3
54124,2
87694,2
92926,2
154336,2
78023,2
128000,2
97485,2
4447,2
135388,3
69267,3
144832,1
110538,3
36659,2
123414,2
91877,2
144547,2
138773,1
54562,2
62135,3
4022,2
5625,2
94616,2
120215,2
10904,2
150968,2
92615,2
122849,2
17393,2
6235,3
33344,2
109393,3
143395,3
109836,2
31167,2
60827,2
47226,2
49686,2
13726,2
59821,2
124076,1
153345,2
55269,2
21090,2
142070,1
78582,2
44919,2
43357,2
79784,2
131015,2
111164,2
122666,2
66975,3
132568,2
115659,2
91330,2
63999,2
30080,2
95390,2
135337,2
88011,2
57816,2
134622,2
3625,2
33346,2
151947,2
125842,2
28890,2
41679,2
121809,2
69495,3
10512,2
112384,3
102090,2
151110,2
36879,2
127849,3
132828,3
23171,2
9106,2
95068,2
141256,2
18718,2
84398,2
3015,2
44185,2
56346,1
133682,3
41302,1
135506,2
10096,2
140070,2
63004,2
94123,2
26941,2
128708,2
35957,2
11233,2
122794,1
82070,2
36104,2
152961,2
50194,2
127754,2
54297,2
145627,4
60658,1
60261,2
60578,3
115449,2
70583,2
122813,2
61524,2
131177,2
145303,1
133118,2
126094,2
76754,2
65681,2
115367,2
93893,2
54308,2
97512,2
96764,2
78801,2
120860,2
124486,2
74285,2
124487,3
110605,2
18365,2
10774,2
128208,2
148696,2
24370,2
34734,3
7223,3
144891,2
119522,2
133229,3
88541,1
97515,2
105013,3
117201,2
31232,2
100930,2
117261,3
120552,2
111105,2
51590,2
65919,2
6852,2
138060,2
60808,1
91336,2
30398,2
86105,2
81280,2
80268,3
56206,2
34098,2
28042,2
49579,2
126335,2
24866,2
120574,3
60454,1
52127,2
3512,2
110667,2
56148,2
49531,2
23972,2
53100,2
55131,2
100496,2
46410,2
19551,3
36317,2
44027,2
153225,2
86964,2
84594,1
52691,2
119605,2
28473,2
54559,2
62334,2
109918,1
40931,2
53183,3
138400,2
114602,3
65129,2
120831,2
88984,2
144766,2
108013,2
35048,2
87838,3
57845,2
137320,2
92639,2
7581,2
71514,4
149493,2
15484,3
55540,2
9318,3
34183,2
34969,1
55129,2
129176,2
105151,2
112362,2
96341,2
79674,1
29300,2
80818,2
137315,2
869,2
114809,3
50134,2
10457,2
63325,2
23798,1
56680,2
119940,3
35352,2
86355,3
34189,1
108936,2
46156,1
106558,3
103186,2
79749,2
146484,2
101753,0
48169,2
17606,2
87035,2
11812,2
100383,3
78147,2
136963,1
88268,2
131856,2
37241,2
9583,2
65894,1
138390,3
153690,1
2393,2
64189,1
125936,2
137792,2
27363,2
56907,2
50507,2
154231,2
139887,2
92178,2
66292,3
3768,2
53016,2
107109,0
9899,2
73263,2
90866,3
146203,2
136384,2
69351,2
69456,2
76530,2
19963,1
85843,2
43980,3
85668,2
34111,2
127698,2
109139,3
3711,2
13952,2
63246,2
69218,2
79152,2
143631,2
42010,2
127953,3
38642,2
21298,3
26893,2
37495,2
58629,2
147707,2
39814,2
63978,1
66548,2
110267,2
67928,1
91820,2
62066,3
150412,2
114722,2
111496,2
59801,2
77656,3
65452,2
21561,3
116363,3
8200,2
118592,1
128278,2
146886,2
117205,2
7696,2
80181,3
52576,2
41895,2
81522,3
1567,2
151134,2
64270,2
271,2
145592,2
359,2
148331,2
115179,1
29701,2
38030,3
151082,1
139524,2
69278,2
12715,3
26848,3
90207,3
15101,2
44951,3
46368,4
131512,2
103870,2
45756,2
85044,3
94912,3
3116,2
112852,2
153066,2
21821,3
128137,2
59410,3
29123,3
103094,3
128103,3
69256,2
127496,2
37347,2
107884,3
106009,2
956,2
102663,2
135462,2
26031,2
40129,2
146743,2
21292,2
29359,2
140256,2
65391,2
149940,3
78698,2
58445,1
91622,2
109732,2
17420,2
35059,2
105768,2
97939,2
52095,2
134025,3
6092,2
109606,2
56111,1
48987,3
75531,2
50184,2
78061,1
127912,2
87127,3
151849,1
140187,2
113486,2
27826,2
151416,2
93657,2
114384,2
9724,2
104783,2
145165,2
125963,2
3022,2
11075,2
51635,2
62222,2
117407,2
70141,2
53232,2
130591,3
17445,3
146608,2
109934,2
154313,2
55213,2
113903,2
8488,2
120101,3
98410,2
31834,2
54635,2
112430,2
146880,2
135774,3
48655,2
94722,3
151956,3
154569,3
98194,1
95659,2
46323,2
77267,2
33825,2
91945,2
92771,2
50333,3
72092,2
813,2
134242,2
134473,2
112030,2
11736,2
144516,2
79301,2
37812,2
83573,3
143904,2
141980,2
55313,2
72224,3
45120,2
3588,2
34904,2
71054,2
53888,2
105225,2
137440,2
99122,2
123461,1
64574,2
79746,2
145002,2
109106,2
11969,2
142706,2
33648,2
112635,2
140545,2
24139,2
19419,2
79294,2
13960,2
72564,2
112694,2
22545,4
12113,3
53996,1
20306,2
8026,2
123082,2
22462,2
67334,3
81073,3
10144,2
78130,2
107873,1
48798,4
92462,2
22380,3
36157,3
57737,2
147799,2
149873,2
151160,2
12640,2
56128,2
139590,2
105669,2
104284,2
78228,2
74536,2
25381,2
46484,2
29499,2
22935,2
52887,2
65618,1
39708,2
118510,2
131174,2
37953,3
105249,2
88391,2
56752,2
47727,2
73663,1
47934,3
64770,2
51640,2
138602,3
80370,2
86875,2
110879,2
46446,2
133875,2
9515,2
65086,2
146560,3
5993,2
143971,2
32710,1
23871,2
69331,3
84612,2
33177,2
137366,2
94586,2
59936,2
78904,1
6484,2
63006,2
112961,2
50744,2
146988,3
17503,2
2155,2
33176,2
72485,2
151592,2
87697,2
16791,1
62733,2
85649,4
143978,2
62153,2
52852,3
74750,2
125870,3
108549,2
26338,2
153133,2
139863,3
128379,3
7053,2
155823,2
93659,2
10641,2
14667,2
65344,3
92547,3
113089,2
151628,2
88943,2
140015,4
33631,2
8023,1
106414,2
59640,2
94425,2
94588,2
131417,2
119145,3
47225,2
77630,2
12534,2
21466,3
107260,2
98138,2
107121,2
